105,197,CanaaniteStelae,12:13:31,12:13:37
106,197,DuckBoxIvories,12:13:37,12:14:11
107,197,CanaaniteStelae,12:14:11,12:14:54
108,197,IvoryWomanPhoenician,12:14:54,12:15:02
109,197,ClayAmphorae,12:15:02,12:16:39
110,197,AnimalModels,12:16:39,12:21:25
111,197,ChalcolitePeriod,12:21:25,12:31:14
112,197,BronzeTools,12:31:14,12:32:05
113,197,UpperFloorEntrance,12:32:05,12:32:56
114,197,SevenSpecies,12:32:56,12:34:01
115,197,UpperFloorEntrance,12:34:01,12:57:40
116,197,MaterialCultures,12:57:40,12:57:49
117,197,JerusalemPhoto,12:57:49,12:57:57
118,197,PersianCult,12:57:57,12:58:13
119,197,SymbolsJewishMenorah,12:58:13,12:58:17
120,198,SymbolsJewishMenorah,11:36:14,11:42:04
121,198,PersianCult,11:42:04,11:42:29
122,198,SymbolsJewishMenorah,11:42:29,11:42:35
123,198,PersianCult,11:42:35,11:43:00
124,198,SymbolsJewishMenorah,11:43:00,11:44:28
125,198,PersianCult,11:44:28,11:46:03
126,198,SymbolsJewishMenorah,11:46:03,11:47:06
127,198,PersianCult,11:47:06,11:49:39
128,198,JerusalemPhoto,11:49:39,11:49:50
129,198,PersianCult,11:49:50,11:50:12
130,198,MaterialCultures,11:50:12,11:50:52
131,198,ChalcolitePeriod,11:50:52,11:51:11
132,198,MaterialCultures,11:51:11,11:52:10
133,198,ChalcolitePeriod,11:52:10,11:53:14
134,198,MaterialCultures,11:53:14,11:53:29
135,198,ChalcolitePeriod,11:53:29,11:57:25
136,198,LeadCoffinMosaic,11:57:25,11:58:26
137,198,ChalcolitePeriod,11:58:26,12:00:28
138,198,AnimalModels,12:00:28,12:00:35
139,198,ClayAmphorae,12:00:35,12:00:58
140,198,AnimalModels,12:00:58,12:03:17
141,198,BronzeTools,12:03:17,12:12:49
142,198,MosaicfromSynagogue,12:12:49,12:12:53
143,198,GlassOvenVessels,12:12:53,12:12:55
144,198,MosaicfromSynagogue,12:12:55,12:19:26
145,198,GlassOvenVessels,12:19:26,12:19:40
146,198,MosaicfromSynagogue,12:19:40,12:19:45
147,198,BronzeTools,12:19:45,12:19:54
148,198,MosaicfromSynagogue,12:19:54,12:20:28
149,198,ShipEntrance,12:20:28,12:20:56
150,198,BronzeTools,12:20:56,12:20:58
151,198,DuckBoxIvories,12:20:58,12:21:01
152,198,BronzeTools,12:21:01,12:27:15
153,198,Phoenicians,12:27:15,12:27:37
154,198,CraftsAndArts,12:27:37,12:27:54
155,198,ReligionAndCult,12:27:54,12:28:50
156,198,CraftsAndArts,12:28:50,12:30:00
157,198,GlassOvenVessels,12:30:00,12:30:05
158,198,Phoenicians,12:30:05,12:30:14
159,198,BronzeTools,12:30:14,12:30:58
160,198,MaterialCultures,12:30:58,12:31:34
161,198,UpperFloorEntrance,12:31:34,12:32:21
162,198,SevenSpecies,12:32:21,12:33:27
163,198,UpperFloorEntrance,12:33:27,12:33:36
164,198,Coins,12:33:36,12:43:13
165,198,ShipFront,12:43:13,12:53:33
166,198,EntranceReubenHecht,12:53:33,12:57:05
167,198,MaterialCultures,12:57:05,12:57:22
168,198,PersianCult,12:57:22,12:57:36
169,198,SymbolsJewishMenorah,12:57:36,12:57:43
170,198,EntranceReubenHecht,12:57:43,12:57:45
171,199,PhoenicianWriting1,12:09:25,12:09:45
172,199,EverydayPottery,12:09:45,12:09:57
173,199,ReligionAndCult,12:09:57,12:10:09
174,199,EverydayPottery,12:10:09,12:10:55
175,199,PhoenicianWriting1,12:10:55,12:11:05
176,199,ReligionAndCult,12:11:05,12:11:41
177,199,PhoenicianWriting1,12:11:41,12:12:41
178,199,CraftsAndArts,12:12:41,12:12:47
179,199,ImportedPottery,12:12:47,12:12:59
180,199,CraftsAndArts,12:12:59,12:13:10
181,199,MaritimeCommerce,12:13:11,12:14:39
182,199,PhoenicianWriting1,12:14:40,12:14:42
183,199,BuildingMethodsAndFacilities,12:14:42,12:14:46
184,199,PhoenicianWriting1,12:14:46,12:15:13
185,199,EverydayPottery,12:15:13,12:15:16
186,199,ReligionAndCult,12:15:16,12:15:34
187,199,GlassOvenVessels,12:15:34,12:15:44
188,199,EverydayPottery,12:15:44,12:16:11
189,199,WoodenTools,12:16:11,12:16:13
190,199,PhoenicianWriting1,12:16:13,12:16:19
191,199,WoodenTools,12:16:19,12:17:08
192,199,PhoenicianWriting1,12:17:08,12:17:12
193,199,WoodenTools,12:17:12,12:17:16
194,199,PhoenicianWriting1,12:17:16,12:19:22
195,199,ShipFront,12:19:22,12:21:12
196,199,ShipBack,12:21:12,12:21:14
197,199,Pottery,12:21:14,12:21:16
198,199,ShipBack,12:21:16,12:21:23
199,199,Pottery,12:21:23,12:21:27
200,199,ShipBack,12:21:27,12:22:04
201,199,ShipFront,12:22:04,12:22:24
202,199,Pottery,12:22:24,12:22:28
203,199,MaritimeArcheology,12:22:28,12:22:30
204,199,Pottery,12:22:30,12:22:36
205,199,MaritimeArcheology,12:22:36,12:23:05
206,199,CarpenterTools,12:23:05,12:23:09
207,199,Pottery,12:23:09,12:23:12
208,199,CarpenterTools,12:23:12,12:23:40
209,199,Pottery,12:23:40,12:23:50
210,199,MaritimeArcheology,12:23:50,12:23:55
211,199,Pottery,12:23:55,12:25:21
212,199,ShipEntrance,12:25:21,12:28:35
213,199,DuckBoxIvories,12:28:35,12:28:56
214,199,IvoryWomanPhoenician,12:28:56,12:29:05
215,199,AnimalModels,12:29:05,12:29:39
216,199,JewishCoffins,12:29:39,12:30:34
217,199,ChalcolitePeriod,12:30:34,12:31:08
218,199,UpperFloorEntrance,12:31:08,12:58:44
219,199,OilLamps,12:58:44,12:59:18
220,200,JewishCoffins,14:06:18,14:06:22
221,200,SymbolsJewishMenorah,14:06:22,14:07:03
222,200,PersianCult,14:07:03,14:08:59
223,200,SymbolsJewishMenorah,14:08:59,14:10:38
224,200,PersianCult,14:10:38,14:12:19
225,200,JerusalemPhoto,14:12:20,14:12:25
226,200,PersianCult,14:12:25,14:12:27
227,200,JerusalemPhoto,14:12:27,14:12:32
228,200,PersianCult,14:12:32,14:12:34
229,200,JerusalemPhoto,14:12:34,14:13:00
230,200,SymbolsJewishMenorah,14:13:00,14:13:07
231,200,PersianCult,14:13:07,14:13:12
232,200,SymbolsJewishMenorah,14:13:12,14:13:34
233,200,JerusalemPhoto,14:13:34,14:14:36
234,200,MaterialCultures,14:14:36,14:14:51
235,200,Phoenicians,14:14:51,14:15:56
236,200,MaterialCultures,14:15:56,14:17:09
237,200,GlassOvenVessels,14:17:09,14:19:36
238,200,WoodenTools,14:19:36,14:21:59
239,200,ShipFront,14:21:59,14:22:29
240,200,ShipBack,14:22:29,14:23:28
241,200,ShipFront,14:23:28,14:24:46
242,200,ShipBack,14:24:46,14:24:54
243,200,ShipFront,14:24:54,14:24:55
244,200,ShipBack,14:24:55,14:26:03
245,200,ShipFront,14:26:03,14:26:33
247,200,ShipFront,14:27:37,14:27:42
248,200,MaritimeArcheology,14:27:42,14:28:10
249,200,CarpenterTools,14:28:10,14:28:24
250,200,Pottery,14:28:24,14:28:40
251,200,ShipFront,14:28:40,14:28:46
252,200,ShipEntrance,14:28:46,14:29:12
253,200,MosaicfromSynagogue,14:29:13,14:29:23
254,200,MaterialCultures,14:29:23,14:30:01
255,200,PersianCult,14:30:01,14:30:13
256,200,SymbolsJewishMenorah,14:30:13,14:30:18
257,201,JerusalemPhoto,14:07:37,14:10:28
258,201,MaterialCultures,14:10:39,14:12:14
259,201,Phoenicians,14:12:14,14:12:23
260,201,BuildingMethodsAndFacilities,14:12:23,14:13:46
261,201,Phoenicians,14:13:46,14:13:46
262,201,PhoenicianWriting1,14:13:46,14:13:48
263,201,BuildingMethodsAndFacilities,14:13:48,14:14:01
264,201,EverydayPottery,14:14:01,14:15:21
265,201,PhoenicianWriting1,14:15:21,14:16:05
266,201,EverydayPottery,14:16:05,14:16:42
267,201,ReligionAndCult,14:16:42,14:16:59
268,201,BuildingMethodsAndFacilities,14:16:59,14:18:13
269,201,EverydayPottery,14:18:13,14:19:29
270,201,BuildingMethodsAndFacilities,14:19:29,14:19:33
271,201,CraftsAndArts,14:19:33,14:19:46
272,201,ImportedPottery,14:19:46,14:19:57
273,201,MaritimeCommerce,14:19:57,14:20:58
274,201,ImportedPottery,14:20:58,14:22:16
275,201,GlassOvenVessels,14:22:16,14:22:49
276,201,BronzeTools,14:22:49,14:24:03
277,201,GlassOvenVessels,14:24:03,14:25:30
278,201,ShipFront,14:25:30,14:26:31
279,201,ShipEntrance,14:26:49,14:27:45
280,202,EntranceReubenHecht,14:06:25,14:06:30
281,202,SymbolsJewishMenorah,14:07:04,14:10:45
282,202,PersianCult,14:10:45,14:12:27
283,202,SymbolsJewishMenorah,14:12:27,14:13:47
284,202,PersianCult,14:13:47,14:15:19
285,202,JerusalemPhoto,14:15:19,14:15:24
286,202,PersianCult,14:15:24,14:17:45
287,202,MaterialCultures,14:17:45,14:19:49
288,202,CraftsAndArts,14:19:49,14:20:24
289,202,ReligionAndCult,14:20:24,14:21:25
290,202,CraftsAndArts,14:21:25,14:22:36
291,202,ImportedPottery,14:22:36,14:23:48
292,202,CraftsAndArts,14:23:48,14:24:03
293,202,ImportedPottery,14:24:03,14:25:04
294,202,CraftsAndArts,14:25:04,14:25:13
295,202,ImportedPottery,14:25:13,14:25:56
296,202,CraftsAndArts,14:25:56,14:26:02
297,202,ImportedPottery,14:26:02,14:26:45
298,202,CraftsAndArts,14:26:45,14:28:18
299,202,BuildingMethodsAndFacilities,14:28:18,14:28:24
300,202,EverydayPottery,14:28:24,14:29:41
301,202,BuildingMethodsAndFacilities,14:29:41,14:29:58
302,202,MaritimeCommerce,14:29:58,14:30:03
303,202,BuildingMethodsAndFacilities,14:30:03,14:30:48
304,202,CraftsAndArts,14:30:48,14:30:57
305,202,BuildingMethodsAndFacilities,14:30:57,14:31:01
306,202,MaritimeCommerce,14:31:01,14:32:47
307,202,ShipEntrance,14:32:47,14:32:55
308,202,ShipFront,14:32:55,14:33:02
309,202,ShipEntrance,14:33:02,14:33:36
310,202,MosaicfromSynagogue,14:33:39,14:33:54
311,202,MaterialCultures,14:33:54,14:34:32
312,202,SymbolsJewishMenorah,14:34:33,14:34:35
313,202,PersianCult,14:34:35,14:34:39
314,202,SymbolsJewishMenorah,14:34:39,14:34:53
315,203,PersianCult,14:06:11,14:09:20
316,203,SymbolsJewishMenorah,14:09:20,14:10:33
317,203,PersianCult,14:10:33,14:11:24
318,203,MaterialCultures,14:11:24,14:11:40
319,203,JerusalemPhoto,14:11:40,14:12:44
320,203,MaterialCultures,14:12:44,14:14:04
321,203,Phoenicians,14:14:04,14:14:21
322,203,MaritimeCommerce,14:14:21,14:15:44
323,203,Phoenicians,14:15:44,14:17:16
324,203,PhoenicianWriting1,14:17:16,14:19:55
325,203,BurialTradition2,14:19:55,14:21:04
326,203,PhoenicianWriting1,14:21:04,14:23:41
327,203,BurialTradition2,14:23:41,14:24:42
328,203,PhoenicianWriting1,14:24:42,14:24:47
329,203,BurialTradition2,14:24:47,14:25:38
330,203,PhoenicianWriting1,14:25:38,14:26:20
331,203,GlassOvenVessels,14:26:20,14:26:24
332,203,Phoenicians,14:26:24,14:26:36
333,203,BronzeTools,14:26:36,14:26:54
334,203,ShipEntrance,14:26:54,14:27:07
335,203,ShipFront,14:27:07,14:27:20
336,203,ShipEntrance,14:27:20,14:28:25
337,203,MosaicfromSynagogue,14:28:25,14:28:33
338,203,MaterialCultures,14:28:33,14:29:14
339,203,JerusalemPhoto,14:29:14,14:29:17
340,203,PersianCult,14:29:17,14:29:24
341,203,SymbolsJewishMenorah,14:29:24,14:29:32
342,204,MaterialCultures,11:55:07,12:05:54
343,204,EntranceReubenHecht,12:05:54,12:05:56
344,204,ShipFront,12:05:56,12:07:26
345,204,ShipEntrance,12:07:26,12:08:06
346,204,ShipFront,12:08:06,12:10:17
347,204,DuckBoxIvories,12:10:17,12:11:11
348,204,CanaaniteStelae,12:11:11,12:11:22
349,204,IvoryWomanPhoenician,12:11:22,12:11:34
350,205,MenorahJewishEpigraphy,13:50:03,13:51:10
351,205,RomanDivinitiesStatuettes,13:51:18,13:52:45
352,205,ClayAmphorae,13:52:45,13:52:50
353,205,IvoryWomanPhoenician,13:52:50,13:52:58
354,205,ClayAmphorae,13:52:58,13:53:13
355,205,AnimalModels,13:53:13,13:54:44
356,205,IvoryWomanPhoenician,13:54:44,13:54:58
357,205,DuckBoxIvories,13:54:58,13:55:57
358,205,IvoryWomanPhoenician,13:55:57,13:56:11
359,205,CanaaniteStelae,13:56:11,13:56:21
360,205,DuckBoxIvories,13:56:21,13:56:54
361,205,CanaaniteStelae,13:56:54,13:57:20
362,205,BronzeTools,13:57:20,13:59:35
363,205,ShipEntrance,13:59:35,13:59:40
364,205,ShipFront,13:59:40,14:01:00
365,205,Pottery,14:01:00,14:01:34
366,205,ShipFront,14:01:34,14:01:58
367,205,ShipBack,14:01:58,14:02:30
368,205,ShipFront,14:02:30,14:03:18
369,205,ShipEntrance,14:03:18,14:05:26
370,205,StoneVesselsBowl,14:05:26,14:05:35
371,205,BronzeTools,14:05:35,14:06:27
372,205,GlassOvenVessels,14:06:27,14:06:57
373,205,WoodenTools,14:06:57,14:07:03
374,205,EverydayPottery,14:07:03,14:08:03
375,205,WoodenTools,14:08:03,14:08:21
376,205,CraftsAndArts,14:08:21,14:08:30
377,205,EverydayPottery,14:08:30,14:09:03
378,205,BurialTradition2,14:09:03,14:09:16
379,205,BuildingMethodsAndFacilities,14:09:16,14:09:41
380,205,CraftsAndArts,14:09:41,14:09:52
381,205,Phoenicians,14:09:52,14:10:31
382,205,MaterialCultures,14:10:31,14:10:48
383,205,UpperFloorEntrance,14:10:48,14:16:01
384,205,Coins,14:16:01,14:23:34
385,205,JerusalemPhoto,14:23:34,14:23:41
386,205,PersianCult,14:23:41,14:23:48
387,205,SymbolsJewishMenorah,14:23:48,14:23:51
388,206,ChalcolitePeriod,11:29:58,11:30:18
389,206,LeadCoffinMosaic,11:38:16,11:41:26
390,206,JewishCoffins,11:41:26,12:00:38
391,206,LeadCoffinMosaic,12:00:38,12:12:34
392,206,JewishCoffins,12:12:34,12:12:42
393,206,MenorahJewishEpigraphy,12:12:42,12:12:53
394,206,DecoratedDoors,12:12:53,12:13:22
395,206,Anthropoids,12:13:22,12:13:40
396,206,RomanDivinitiesStatuettes,12:13:40,12:13:59
397,206,SymbolsJewishMenorah,12:13:59,12:14:03
398,206,EntranceReubenHecht,12:14:03,12:16:04
399,206,SymbolsJewishMenorah,12:16:04,12:16:11
400,206,RomanDivinitiesStatuettes,12:16:11,12:17:26
401,206,ClayAmphorae,12:17:26,12:19:18
402,206,AnimalModels,12:19:18,12:41:22
403,206,ClayAmphorae,12:41:22,12:42:20
404,206,AnimalModels,12:42:20,12:42:37
405,206,ClayAmphorae,12:42:37,12:42:53
406,206,AnimalModels,12:42:53,12:43:22
407,206,ClayAmphorae,12:43:22,12:44:00
408,206,IvoryWomanPhoenician,12:44:00,12:44:09
409,206,ClayAmphorae,12:44:09,12:44:41
410,206,IvoryWomanPhoenician,12:44:41,12:45:07
411,206,ClayAmphorae,12:45:07,12:45:30
412,206,IvoryWomanPhoenician,12:45:30,12:45:45
413,206,ClayAmphorae,12:45:45,12:45:58
414,206,CanaaniteStelae,12:45:58,12:47:16
415,206,AnimalModels,12:47:16,13:04:53
416,206,ClayAmphorae,13:04:53,13:39:47
417,206,DuckBoxIvories,13:39:47,13:48:04
418,206,IvoryWomanPhoenician,13:48:04,13:48:13
419,206,ClayAmphorae,13:48:13,13:48:34
420,206,CanaaniteStelae,13:48:34,13:49:02
421,206,ClayAmphorae,13:49:02,13:49:14
422,206,IvoryWomanPhoenician,13:49:14,13:49:59
423,206,ClayAmphorae,13:49:59,13:51:01
424,206,IvoryWomanPhoenician,13:51:01,13:52:37
425,206,ClayAmphorae,13:52:37,13:52:56
426,206,IvoryWomanPhoenician,13:52:56,13:56:05
427,206,ClayAmphorae,13:56:05,13:57:37
428,206,IvoryWomanPhoenician,13:57:37,14:00:29
429,206,ClayAmphorae,14:00:29,14:01:04
430,206,AnimalModels,14:01:04,14:07:48
431,206,ClayAmphorae,14:07:48,14:08:32
432,206,CanaaniteStelae,14:08:32,14:09:17
433,206,DuckBoxIvories,14:09:17,14:10:19
434,206,CanaaniteStelae,14:10:19,14:19:42
435,206,IvoryWomanPhoenician,14:19:42,14:20:35
436,206,CanaaniteStelae,14:20:35,14:27:45
437,206,DuckBoxIvories,14:27:45,14:31:37
438,206,IvoryWomanPhoenician,14:31:37,14:31:46
439,206,CanaaniteStelae,14:31:46,14:32:10
440,206,DuckBoxIvories,14:32:10,14:32:37
441,206,IvoryWomanPhoenician,14:32:37,14:32:43
442,206,CanaaniteStelae,14:32:43,14:32:45
443,206,DuckBoxIvories,14:32:45,14:32:59
444,206,IvoryWomanPhoenician,14:32:59,14:33:59
445,206,CanaaniteStelae,14:33:59,14:34:02
446,206,IvoryWomanPhoenician,14:34:02,14:34:29
447,206,CanaaniteStelae,14:34:29,14:36:03
448,206,DuckBoxIvories,14:36:03,14:41:05
449,206,IvoryWomanPhoenician,14:41:05,14:41:12
450,206,DuckBoxIvories,14:41:12,14:44:10
451,206,CanaaniteStelae,14:44:10,14:44:51
452,206,DuckBoxIvories,14:44:51,14:50:02
453,206,CanaaniteStelae,14:50:02,14:50:09
454,206,DuckBoxIvories,14:50:09,14:55:34
455,206,MaterialCultures,14:55:34,14:56:50
456,206,DuckBoxIvories,14:56:50,14:57:59
457,206,ShipEntrance,14:57:59,14:58:12
458,206,ShipFront,14:58:12,14:58:45
459,206,ShipEntrance,14:58:45,15:04:53
460,206,MaterialCultures,15:04:53,15:05:13
461,206,MosaicfromSynagogue,15:05:13,15:05:47
462,206,GlassOvenVessels,15:05:47,15:05:50
463,206,MosaicfromSynagogue,15:05:50,15:06:16
464,206,StoneVesselsBowl,15:06:16,15:07:50
465,206,MosaicfromSynagogue,15:07:50,15:08:02
466,206,StoneVesselsBowl,15:08:02,15:11:48
467,206,MosaicfromSynagogue,15:11:48,15:11:54
468,206,GlassOvenVessels,15:11:54,15:14:58
469,206,StoneVesselsBowl,15:20:15,15:20:39
470,207,SymbolsJewishMenorah,13:50:47,14:18:25
471,207,ImportedPottery,14:18:25,14:18:32
472,207,EverydayPottery,14:18:32,14:19:47
473,207,CraftsAndArts,14:19:47,14:19:52
474,207,GlassOvenVessels,14:19:52,14:23:37
475,207,BronzeTools,14:23:37,14:31:40
476,207,DuckBoxIvories,14:31:40,14:34:44
477,207,ChalcolitePeriod,14:34:44,14:36:17
478,207,DuckBoxIvories,14:36:17,14:39:14
479,207,ShipFront,14:39:14,14:39:22
480,207,ShipEntrance,14:39:22,14:39:44
481,207,ShipFront,14:39:44,14:39:57
482,207,ShipEntrance,14:39:57,14:40:05
483,207,ShipFront,14:40:05,14:41:18
484,207,ShipEntrance,14:41:18,14:43:12
485,207,Pottery,14:43:12,14:44:24
486,207,MaritimeArcheology,14:44:24,14:45:19
487,207,Pottery,14:45:19,14:45:39
488,207,MaritimeArcheology,14:45:39,14:45:41
489,207,Pottery,14:45:41,14:49:04
490,207,MaritimeArcheology,14:49:04,14:49:33
491,207,CarpenterTools,14:49:33,14:50:52
492,207,MaritimeArcheology,14:50:52,14:50:54
493,207,Pottery,14:50:54,14:51:06
494,207,MaritimeArcheology,14:51:06,14:51:15
495,207,Pottery,14:51:15,14:51:24
496,207,MaritimeArcheology,14:51:24,14:51:27
497,207,Pottery,14:51:27,14:51:39
498,207,MaritimeArcheology,14:51:39,14:53:23
499,207,CarpenterTools,14:53:23,14:54:03
500,207,Pottery,14:54:03,14:54:16
501,207,CarpenterTools,14:54:16,14:54:28
502,207,Pottery,14:54:28,14:55:00
503,207,CarpenterTools,14:55:00,14:58:03
504,207,Pottery,14:58:03,14:58:40
505,207,ShipEntrance,14:58:40,14:59:02
506,207,DuckBoxIvories,14:59:02,14:59:21
507,207,IvoryWomanPhoenician,14:59:21,14:59:32
508,207,DuckBoxIvories,14:59:32,14:59:35
509,207,CanaaniteStelae,14:59:35,14:59:39
510,207,ClayAmphorae,14:59:39,15:03:09
511,207,AnimalModels,15:03:09,15:10:39
512,207,RomanDivinitiesStatuettes,15:10:39,15:15:09
513,207,MenorahJewishEpigraphy,15:15:09,15:16:19
514,207,JewishCoffins,15:16:19,15:16:42
515,207,MenorahJewishEpigraphy,15:16:42,15:17:57
516,207,Anthropoids,15:17:57,15:18:05
517,207,MaterialCultures,15:18:05,15:18:14
518,207,Anthropoids,15:18:14,15:18:36
519,207,MenorahJewishEpigraphy,15:18:36,15:18:44
520,207,JewishCoffins,15:18:44,15:21:17
521,207,UpperFloorEntrance,15:21:17,15:23:25
522,207,Jerusalem,15:23:25,15:24:47
523,207,GreeceEgypt,15:24:47,15:26:17
524,207,Cyprus,15:26:17,15:27:38
525,207,Gems,15:27:38,15:30:49
526,207,Coins,15:30:49,15:31:10
527,207,SevenSpecies,15:31:10,15:33:26
528,207,Coins,15:33:26,15:34:08
529,207,TempleMount,15:34:08,15:35:18
530,207,TempleMount,15:38:07,15:39:14
531,208,SymbolsJewishMenorah,13:50:38,13:51:24
532,208,PersianCult,13:56:52,14:00:43
533,208,SymbolsJewishMenorah,14:00:43,14:02:03
534,208,PersianCult,14:02:03,14:08:55
535,208,SymbolsJewishMenorah,14:08:55,14:09:21
536,208,PersianCult,14:09:21,14:09:26
537,208,JerusalemPhoto,14:09:26,14:11:05
538,208,MaterialCultures,14:11:05,14:16:36
539,208,Phoenicians,14:16:36,14:17:24
540,208,EverydayPottery,14:17:24,14:17:32
541,208,ReligionAndCult,14:17:32,14:18:40
542,208,CraftsAndArts,14:18:40,14:19:18
543,208,EverydayPottery,14:19:18,14:21:03
544,208,WoodenTools,14:21:03,14:23:10
545,208,GlassOvenVessels,14:23:10,14:23:30
546,208,MosaicfromSynagogue,14:23:30,14:24:05
547,208,GlassOvenVessels,14:24:05,14:24:08
