144,203,13:28:16,13:28:25,MosaicfromSynagogue,User
145,203,13:35:16,13:35:21,MosaicfromSynagogue,User
146,203,13:35:26,13:35:34,MosaicfromSynagogue,User
147,203,13:38:06,13:38:54,ShipBack,System
148,203,13:39:20,13:40:44,ShipBack,System
149,203,13:43:34,13:43:46,ShipBack,User
150,203,13:14:10,13:15:30,JewishCoffins,System
151,203,13:15:45,13:16:56,JewishCoffins,System
152,203,13:18:02,13:19:08,MenorahJewishEpigraphy,System
153,203,13:19:35,13:20:53,MenorahJewishEpigraphy,System
154,203,13:21:36,13:22:33,Anthropoids,System
155,203,13:28:30,13:29:39,AnimalModels,System
156,203,13:30:40,13:31:40,DuckBoxIvories,System
157,203,13:37:22,13:38:29,ClayAmphorae,System
158,203,13:44:01,13:45:06,BronzeTools,System
159,203,13:48:34,13:49:36,ShipBack,System
160,203,13:50:42,13:52:04,ShipBack,System
161,203,13:53:11,13:54:12,ShipBack,System
162,203,13:58:30,13:59:13,MaritimeArcheology,System
163,203,14:07:15,14:07:38,WoodenTools,User
164,203,14:08:38,14:09:53,WoodenTools,System
165,203,14:12:25,14:13:41,PhoenicianWriting1,System
166,204,13:15:21,13:16:40,JewishCoffins,System
167,204,13:18:07,13:19:04,LeadCoffinMosaic,System
168,204,13:22:23,13:23:29,MenorahJewishEpigraphy,System
169,204,13:23:39,13:24:56,MenorahJewishEpigraphy,System
170,204,13:25:13,13:26:09,Anthropoids,System
171,204,13:30:32,13:31:26,DuckBoxIvories,System
172,204,13:31:40,13:32:40,DuckBoxIvories,System
173,204,13:33:06,13:33:59,CanaaniteStelae,System
174,204,13:36:34,13:37:32,IvoryWomanPhoenician,System
175,204,13:37:51,13:38:43,ClayAmphorae,System
176,204,13:38:56,13:39:06,ClayAmphorae,User
177,204,13:44:25,13:45:31,BronzeTools,System
178,204,13:48:03,13:49:16,ShipEntrance,System
179,204,13:49:28,13:50:49,ShipBack,System
180,204,13:51:00,13:52:24,ShipBack,System
181,204,13:53:00,13:53:08,ShipBack,User
182,204,13:53:36,13:54:35,ShipBack,System
183,204,14:09:31,14:10:33,WoodenTools,System
184,205,13:31:38,13:32:30,Anthropoids,System
185,205,13:32:35,13:33:28,Anthropoids,System
186,205,13:34:04,13:35:04,Anthropoids,System
187,205,13:35:47,13:36:38,Anthropoids,System
188,205,13:36:45,13:37:37,Anthropoids,System
189,205,13:41:40,13:41:59,Anthropoids,User
190,205,13:50:32,13:51:53,JewishCoffins,System
191,205,13:52:04,13:53:39,JewishCoffins,System
192,205,13:53:48,13:54:36,JewishCoffins,System
193,205,13:54:39,13:56:06,JewishCoffins,System
194,205,14:36:09,14:37:04,DuckBoxIvories,System
195,205,14:39:57,14:41:44,DuckBoxIvories,System
196,205,14:41:55,14:42:44,DuckBoxIvories,System
197,205,14:42:49,14:43:48,DuckBoxIvories,System
198,205,14:45:29,14:46:20,CanaaniteStelae,System
199,205,15:09:25,15:10:52,IvoryWomanPhoenician,System
200,205,15:32:41,15:33:30,ShipFront,User
201,205,15:33:52,15:34:51,ShipBack,System
202,205,15:34:54,15:35:59,ShipBack,System
203,205,15:36:07,15:36:53,ShipBack,System
204,205,15:36:58,15:38:02,ShipBack,System
205,205,15:38:06,15:39:07,ShipBack,System
206,205,15:39:12,15:39:43,ShipBack8,User
207,206,13:30:39,13:31:35,CraftsAndArts,System
208,206,13:32:59,13:33:36,ReligionAndCult,System
209,206,13:33:40,13:34:24,ReligionAndCult,System
210,206,13:34:35,13:35:27,ReligionAndCult,System
211,206,13:35:34,13:36:40,ReligionAndCult,System
212,206,13:36:56,13:37:48,PhoenicianWriting1,System
213,206,13:37:53,13:38:44,PhoenicianWriting1,System
214,206,13:38:54,13:40:10,PhoenicianWriting1,System
215,206,13:41:29,13:42:35,PhoenicianWriting1,System
216,206,13:43:41,13:44:37,BurialTradition2,System
217,206,13:44:44,13:45:32,BurialTradition2,System
218,206,13:45:44,13:46:41,MaritimeCommerce,System
219,206,13:47:01,13:47:53,MaritimeCommerce,System
220,206,13:48:49,13:50:04,BronzeTools,System
221,206,13:50:57,13:52:15,MosaicfromSynagogue,System
222,206,14:02:36,14:03:40,ShipFront,System
223,206,14:03:56,14:05:16,ShipBack,System
224,207,11:40:59,11:42:06,Jerusalem,System
225,207,11:42:15,11:43:12,Cyprus,System
226,207,11:44:54,11:45:49,Weights,System
227,207,11:46:53,11:48:10,Coins,System
228,207,11:48:17,11:48:20,Coins,User
229,207,11:52:45,11:53:59,BronzeTools,System
230,207,11:55:23,11:55:57,ShipEntrance7,System
231,207,11:56:03,11:57:17,ShipEntrance,System
232,207,12:00:33,12:01:00,CarpenterTools,User
233,208,11:56:49,11:57:52,JewishCoffins,System
234,208,12:17:47,12:18:53,ShipFront,User
235,208,15:09:53,15:11:13,Phoenicians,System
236,208,15:14:38,15:14:45,CraftsAndArts,User
237,208,15:14:59,15:15:46,CraftsAndArts,System
238,208,15:19:03,15:19:57,GlassOvenVessels,System
239,208,15:20:04,15:21:06,GlassOvenVessels,User
240,209,14:13:12,14:14:32,JewishCoffins,System
241,209,14:17:08,14:18:28,MosaicfromSynagogue,System
242,209,14:18:48,14:19:53,MosaicfromSynagogue,System
243,209,14:20:15,14:21:11,MosaicfromSynagogue,System
244,209,14:21:35,14:22:34,MosaicfromSynagogue,System
245,209,14:27:55,14:28:46,PhoenicianWriting1,System
246,209,14:29:06,14:30:06,BurialTradition2,System
247,209,14:30:18,14:31:09,PhoenicianWriting1,System
248,209,14:33:51,14:35:03,MaritimeCommerce,System
249,209,14:35:19,14:36:30,MaritimeCommerce,System
250,209,14:36:54,14:37:36,MaritimeCommerce,System
251,209,14:44:30,14:45:29,ShipFront,System
252,209,14:45:50,14:46:57,ShipFront,System
253,209,14:47:04,14:48:00,ShipFront,System
254,209,14:54:48,14:55:20,ShipFront,User
255,209,14:21:33,14:22:40,ShipFront,System
256,209,14:24:30,14:25:56,Phoenicians,System
257,209,14:26:10,14:27:36,Phoenicians,System
258,209,14:30:22,14:31:14,ReligionAndCult,System
259,209,14:40:01,14:40:55,WoodenTools,System
260,210,11:25:49,11:26:54,MosaicfromSynagogue,System
261,210,12:58:33,12:59:54,JewishCoffins,System
262,210,13:00:00,13:00:06,JewishCoffins,User
263,210,13:00:40,13:00:54,Anthropoids,User
264,210,13:01:03,13:01:23,Anthropoids,User
265,210,13:02:03,13:02:07,Anthropoids,User
266,210,13:03:52,13:04:54,AnimalModels,System
267,210,13:05:43,13:06:43,DuckBoxIvories,System
268,210,13:11:21,13:12:27,ClayAmphorae,System
269,210,13:14:57,13:15:41,Jerusalem,User
270,210,13:16:43,13:16:48,GreeceEgypt,User
271,210,13:16:53,13:17:07,GreeceEgypt,User
272,210,13:39:31,13:40:13,WoodenTools,User
273,210,13:40:30,13:41:27,GlassOvenVessels,System
274,210,13:45:08,13:46:14,ShipBack,System
275,211,12:58:24,12:59:43,JewishCoffins,System
276,211,12:59:55,13:00:19,JewishCoffins,User
277,211,13:00:43,13:00:56,Anthropoids,System
278,211,13:01:07,13:01:30,Anthropoids,System
279,211,13:01:34,13:02:11,Anthropoids,User
280,211,13:05:05,13:05:56,DuckBoxIvories,User
281,211,13:06:59,13:08:03,AnimalModels,System
282,211,13:08:32,13:09:38,AnimalModels,System
283,211,13:10:53,13:11:52,IvoryWomanPhoenician,System
284,211,13:14:00,13:14:12,Jerusalem,User
285,211,13:16:27,13:17:32,GreeceEgypt,System
286,211,13:19:24,13:20:08,GreeceEgypt,User
287,211,13:20:16,13:21:31,GreeceEgypt,System
288,211,13:21:39,13:22:30,GreeceEgypt,User
289,211,13:29:13,13:29:45,Cyprus,User
290,211,13:37:08,13:37:15,PhoenicianWriting1,User
291,211,13:38:31,13:39:04,CraftsAndArts,User
292,211,13:44:24,13:45:46,ShipBack,System
293,211,13:46:55,13:47:46,ShipBack,System
294,211,13:48:17,13:49:08,ShipBack,User
295,211,13:49:14,13:49:42,ShipBack,User
296,211,13:03:41,13:04:45,JewishCoffins,System
297,211,13:05:35,13:06:27,Anthropoids,System
298,211,13:06:43,13:07:32,Anthropoids,System
299,211,13:08:25,13:09:42,MenorahJewishEpigraphy,System
300,211,13:12:17,13:13:08,LeadCoffinMosaic,System
301,211,13:15:22,13:16:27,AnimalModels,System
302,211,13:21:57,13:23:03,ClayAmphorae,System
303,211,13:24:06,13:25:00,CanaaniteStelae,System
304,211,13:31:40,13:32:55,ShipEntrance,System
305,211,13:34:35,13:35:38,ShipBack,System
306,211,13:40:43,13:41:50,MosaicfromSynagogue,System
307,211,13:59:21,14:00:09,PhoenicianWriting1,System
308,211,14:02:19,14:03:24,MosaicfromSynagogue,System
309,211,14:11:38,14:11:51,ShipBack,User
310,211,14:12:07,14:12:17,ShipBack,User
311,211,14:12:35,14:12:40,ShipBack,User
312,211,14:12:43,14:13:33,ShipBack,System
313,211,14:19:06,14:19:17,ShipEntrance,User
314,211,14:20:03,14:20:13,DuckBoxIvories,User
315,211,14:20:27,14:21:21,DuckBoxIvories,System
316,211,14:21:57,14:23:00,ClayAmphorae,System
317,211,14:24:26,14:25:46,JewishCoffins,System
318,211,14:27:41,14:28:30,Anthropoids,System
319,212,13:08:14,13:09:37,Phoenicians,System
320,212,13:14:24,13:15:15,PhoenicianWriting1,System
321,212,13:34:37,13:35:49,GlassOvenVessels,System
322,212,13:36:49,13:37:54,MosaicfromSynagogue,System
323,212,13:45:46,13:46:50,ShipFront,System
324,212,14:08:24,14:09:18,DuckBoxIvories,System
325,212,14:13:52,14:14:59,LeadCoffinMosaic,System
326,213,12:08:58,12:10:06,DuckBoxIvories,System
327,213,12:10:46,12:11:58,DuckBoxIvories,System
328,213,12:22:02,12:23:07,ShipFront,System
329,213,12:23:12,12:24:16,ShipFront,System
330,213,12:24:20,12:25:34,ShipFront,System
331,213,12:25:51,12:26:33,MaritimeArcheology,System
332,213,12:26:38,12:27:29,MaritimeArcheology,System
333,213,12:27:37,12:28:27,MaritimeArcheology,System
334,213,12:32:41,12:33:55,WoodenTools,System
335,213,12:33:59,12:35:02,WoodenTools,System
336,213,12:35:09,12:36:13,WoodenTools,System
337,213,12:36:19,12:37:13,WoodenTools,System
338,213,12:37:17,12:38:20,WoodenTools,System
339,213,12:40:17,12:41:03,PhoenicianWriting1,System
340,213,12:41:15,12:41:53,BurialTradition2,System
341,213,12:42:00,12:43:39,BurialTradition2,System
342,213,12:43:54,12:45:18,CraftsAndArts,System
343,213,12:45:24,12:46:33,CraftsAndArts,System
344,213,12:46:40,12:47:46,CraftsAndArts,System
345,213,12:49:42,12:50:00,MosaicfromSynagogue,System
346,213,12:50:13,12:51:18,MosaicfromSynagogue,System
347,213,12:51:24,12:52:36,MosaicfromSynagogue,System
348,213,12:52:52,12:53:56,MosaicfromSynagogue,System
349,214,11:02:18,11:02:57,BronzeTools,User
350,214,11:03:49,11:04:06,BronzeTools,User
351,214,11:04:49,11:05:01,BronzeTools,User
352,214,11:06:56,11:07:02,Cyprus,User
353,214,11:09:10,11:10:10,Cyprus,User
354,214,11:12:22,11:12:29,Cyprus,User
355,214,11:31:43,11:32:05,Cyprus,User
356,214,11:33:48,11:34:58,Cyprus,System
357,214,11:36:58,11:38:04,MosaicfromSynagogue,System
358,214,11:39:27,11:40:22,ShipFront,User
359,214,13:26:56,13:27:51,DuckBoxIvories,System
360,214,13:54:43,13:55:56,ShipEntrance,System
361,214,14:32:21,14:33:12,Anthropoids,System
362,214,14:35:05,14:36:06,ChalcolitePeriod,System
363,214,14:38:39,14:39:44,MenorahJewishEpigraphy,System
364,214,14:46:57,14:47:50,ClayAmphorae,System
365,214,15:00:08,15:01:13,MosaicfromSynagogue,System
366,214,15:01:34,15:02:33,MosaicfromSynagogue,System
367,214,15:04:18,15:05:24,CraftsAndArts,System
368,214,15:05:32,15:06:44,CraftsAndArts,System
369,214,15:35:23,15:36:48,Gems,System
370,214,15:40:27,15:41:53,ShipFront,System
371,214,15:41:57,15:42:56,ShipFront,System
372,215,14:59:29,15:00:34,MosaicfromSynagogue,System
373,215,15:03:19,15:04:15,CraftsAndArts,System
374,215,15:32:26,15:33:33,Jerusalem,System
375,215,15:40:36,15:41:51,ShipFront,System
376,216,12:11:45,12:12:22,ReligionAndCult,System
377,216,12:13:09,12:14:05,BurialTradition2,System
378,216,12:14:27,12:15:14,PhoenicianWriting1,System
379,216,12:22:33,12:23:33,MosaicfromSynagogue,System
380,216,12:23:55,12:24:51,MosaicfromSynagogue,System
381,216,12:25:53,12:27:07,BronzeTools,System
382,216,12:27:15,12:28:08,BronzeTools,System
383,216,12:31:33,12:32:46,ChalcolitePeriod,System
384,216,12:33:13,12:34:07,ChalcolitePeriod,System
385,216,12:37:23,12:38:22,ChalcolitePeriod,System
386,216,12:39:59,12:41:03,ShipFront,System
387,216,12:48:56,12:49:44,DuckBoxIvories,System
388,216,12:39:24,12:40:31,ShipFront,System
389,216,12:40:45,12:40:53,ShipFront,User
390,216,12:45:02,12:46:11,ChalcolitePeriod,System
391,216,12:47:00,12:47:59,ChalcolitePeriod,System
392,216,13:41:25,13:42:23,ChalcolitePeriod,System
393,216,13:42:29,13:43:27,ChalcolitePeriod,System
394,216,13:43:33,13:44:23,ChalcolitePeriod,User
395,216,13:44:32,13:45:35,ChalcolitePeriod,System
396,216,13:48:38,13:49:53,ChalcolitePeriod,System
397,216,13:50:08,13:51:29,ChalcolitePeriod,System
398,216,13:58:20,13:59:20,DuckBoxIvories,System
399,216,13:59:27,14:00:27,DuckBoxIvories,System
400,216,14:00:33,14:01:28,DuckBoxIvories,System
401,216,14:01:48,14:02:56,DuckBoxIvories,System
402,216,14:22:44,14:23:50,IvoryWomanPhoenician,System
403,216,14:23:58,14:24:56,IvoryWomanPhoenician,System
404,216,14:24:59,14:26:00,IvoryWomanPhoenician,System
405,216,14:26:09,14:27:12,IvoryWomanPhoenician,System
406,216,14:27:28,14:28:31,ClayAmphorae,System
407,216,14:29:40,14:30:46,ClayAmphorae,System
408,216,14:30:51,14:31:43,ClayAmphorae,System
409,216,14:31:55,14:33:01,ClayAmphorae,System
410,216,14:53:28,14:54:32,JewishCoffins,System
411,216,14:54:36,14:55:58,JewishCoffins,System
412,216,14:56:24,14:57:14,Anthropoids,System
413,216,15:00:01,15:00:58,LeadCoffinMosaic,System
414,216,15:01:53,15:02:14,LeadCoffinMosaic,User
415,216,15:03:20,15:04:23,LeadCoffinMosaic,System
416,216,15:04:38,15:05:32,LeadCoffinMosaic,System
417,216,15:10:24,15:11:34,Cyprus,System
418,216,15:13:56,15:14:45,Gems,System
419,216,15:14:49,15:16:12,Gems,System
420,216,15:16:20,15:16:48,Gems,User
421,216,15:18:15,15:19:26,Coins,System
422,216,15:19:36,15:21:22,Coins,System
423,216,15:21:27,15:22:49,Coins,System
424,216,15:22:55,15:23:37,Coins,User
425,216,15:28:57,15:29:49,ReligionAndCult,System
426,216,15:33:39,15:33:54,MaritimeCommerce,User
427,216,15:35:29,15:35:51,PhoenicianWriting1,User
428,216,15:36:34,15:37:28,WoodenTools,System
429,216,15:39:29,15:40:16,ShipFront,User
430,216,15:40:22,15:41:06,ShipFront,System
431,216,15:41:32,15:42:30,ShipFront,System
432,216,15:48:33,15:49:46,ShipEntrance,System
433,217,14:18:59,14:20:03,ChalcolitePeriod,System
434,217,14:20:23,14:21:30,ChalcolitePeriod,System
435,217,14:22:04,14:23:12,LeadCoffinMosaic,System
436,217,14:24:07,14:25:28,JewishCoffins,System
437,217,14:25:43,14:27:11,JewishCoffins,System
438,217,14:27:42,14:28:35,Anthropoids,System
439,217,14:28:42,14:29:44,Anthropoids,System
440,217,14:30:25,14:30:49,Anthropoids8,System
441,217,14:31:17,14:33:15,Anthropoids,System
442,217,14:33:57,14:35:04,DecoratedDoors,System
443,217,14:35:45,14:36:59,MenorahJewishEpigraphy,System
444,217,14:39:00,14:40:16,MenorahJewishEpigraphy,System
445,217,14:47:31,14:48:39,IvoryWomanPhoenician,System
446,217,14:49:44,14:50:33,DuckBoxIvories,System
447,217,14:58:35,14:59:50,WoodenTools,System
448,217,15:00:03,15:00:59,WoodenTools,System
449,217,15:01:49,15:03:09,MosaicfromSynagogue,System
450,217,15:03:18,15:04:24,MosaicfromSynagogue,System
451,217,15:04:30,15:05:28,MosaicfromSynagogue,System
452,217,15:05:52,15:06:53,MosaicfromSynagogue,System
453,217,15:09:17,15:10:26,ShipFront,System
454,217,15:24:58,15:26:07,Jerusalem,System
455,217,15:26:14,15:27:29,Jerusalem,System
456,218,12:42:09,12:43:30,Phoenicians,System
457,218,12:45:42,12:46:48,MosaicfromSynagogue,System
458,218,12:47:24,12:48:31,ShipFront,System
459,218,12:48:38,12:49:31,ShipFront,System
460,218,12:50:58,12:51:42,ShipFront,System
461,218,12:38:35,12:39:48,ChalcolitePeriod,System
462,218,12:40:48,12:41:55,ChalcolitePeriod,System
463,218,12:44:02,12:45:03,Anthropoids,System
464,218,12:45:25,12:46:17,Anthropoids,System
465,218,12:46:41,12:47:46,JewishCoffins,System
466,218,12:51:03,12:52:10,ClayAmphorae,System
467,218,12:56:21,12:57:23,WoodenTools,System
468,219,10:52:28,10:53:51,Phoenicians,System
469,219,11:07:25,11:08:30,CraftsAndArts,System
470,219,11:08:39,11:09:14,CraftsAndArts,System
471,219,11:09:18,11:09:56,CraftsAndArts,System
472,219,11:10:01,11:10:51,CraftsAndArts,System
473,219,11:10:58,11:11:36,CraftsAndArts,System
474,219,11:11:48,11:12:32,CraftsAndArts,System
475,219,11:13:10,11:14:05,MaritimeCommerce,System
476,219,11:17:57,11:18:43,ReligionAndCult,System
477,219,12:32:50,12:33:39,BurialTradition2,System
478,219,12:33:47,12:34:50,BurialTradition2,System
479,219,12:35:48,12:36:38,BurialTradition2,System
480,219,12:14:44,12:16:06,Phoenicians,System
481,219,12:20:44,12:21:58,CraftsAndArts,System
482,219,12:22:12,12:23:20,CraftsAndArts,System
483,219,12:31:08,12:32:06,MaritimeCommerce,System
484,219,12:36:00,12:36:46,ReligionAndCult,System
485,219,12:38:02,12:39:17,PhoenicianWriting1,System
486,219,12:43:39,12:43:46,PhoenicianWriting1,System
487,219,12:44:36,12:45:26,PhoenicianWriting1,System
488,219,14:50:14,14:51:19,JewishCoffins,System
489,219,14:51:47,14:52:37,JewishCoffins,System
490,219,14:52:54,14:54:05,JewishCoffins,System
491,219,14:54:11,14:55:31,JewishCoffins,System
492,219,15:20:19,15:21:41,Phoenicians,System
493,219,15:31:32,15:33:15,Coins,System
494,220,13:55:17,13:56:08,PhoenicianWriting1,System
495,220,14:09:49,14:10:43,ClayAmphorae,System
496,221,12:45:55,12:47:10,ChalcolitePeriod,System
497,221,12:47:34,12:48:40,ChalcolitePeriod,System
498,221,12:51:14,12:52:14,GreeceEgypt,System
499,221,12:54:02,12:55:15,Coins,System
500,221,13:04:36,13:05:48,MosaicfromSynagogue,System
501,221,13:07:28,13:08:30,ShipFront,System
502,221,13:38:13,13:39:20,LeadCoffinMosaic,System
503,221,13:45:53,13:46:54,ChalcolitePeriod,System
504,221,13:46:59,13:47:10,ChalcolitePeriod,System
505,221,13:47:15,13:48:20,ChalcolitePeriod,System
506,221,13:51:01,13:51:55,DuckBoxIvories,System
507,221,13:58:23,13:59:40,MosaicfromSynagogue,System
508,221,13:59:45,14:00:04,MosaicfromSynagogue,User
509,221,14:00:07,14:01:12,MosaicfromSynagogue,System
510,221,14:01:26,14:02:25,ShipBack,System
511,221,14:03:35,14:04:36,CarpenterTools,System
512,221,14:08:18,14:09:20,ShipBack,System
513,221,14:09:37,14:10:22,ShipBack,System
514,221,14:10:52,14:11:56,ShipBack,System
515,221,14:12:12,14:13:11,ShipBack,System
516,221,14:13:15,14:13:33,ShipBack,User
517,221,14:17:52,14:18:56,ShipFront,System
518,221,14:19:01,14:20:02,ShipFront,System
519,221,14:20:38,14:21:23,ShipFront,System
520,221,14:22:02,14:23:02,ShipFront,System
521,222,12:22:45,12:23:42,ChalcolitePeriod,System
522,222,12:25:35,12:26:34,DuckBoxIvories,System
523,222,12:29:01,12:29:14,Anthropoids,User
524,222,12:29:30,12:30:19,Anthropoids,System
525,222,12:30:24,12:31:22,Anthropoids,System
